tempo;ocupacao_linhas;prob_bloqueio;trafego_oferecido;trafego_transportado;total_chamadas;bloqueadas
30263.6;6;0.0168067;6.83418;6.74308;2023;34
30280.1;7;0.0167984;6.83283;6.74178;2024;34
30321.2;4;0.0167901;6.82387;6.73294;2025;34
30329.2;5;0.0167818;6.82378;6.73288;2026;34
30346.4;5;0.0167736;6.82048;6.72962;2027;34
30347.2;6;0.0167653;6.82145;6.73059;2028;34
30358.9;6;0.016757;6.82166;6.73084;2029;34
30389.6;4;0.0167488;6.81497;6.72424;2030;34
30410.3;3;0.0167405;6.8148;6.72414;2031;34
30411.1;4;0.0167323;6.82023;6.72957;2032;34
30425.2;5;0.0167241;6.81769;6.72707;2033;34
30438.8;6;0.0167158;6.81733;6.72675;2034;34
30460.4;5;0.0167076;6.81563;6.72512;2035;34
30465.7;6;0.0166994;6.81445;6.72395;2036;34
30483.5;6;0.0166912;6.82129;6.73084;2037;34
30483.8;7;0.016683;6.82138;6.73093;2038;34
30484.1;8;0.0166748;6.82561;6.73517;2039;34
30488.5;8;0.0166667;6.82641;6.73598;2040;34
30510.9;9;0.0166585;6.82662;6.73625;2041;34
30578.2;6;0.0166503;6.81698;6.72681;2042;34
30579.4;7;0.0166422;6.81759;6.72743;2043;34
30584.6;7;0.0166341;6.81696;6.72681;2044;34
30598.7;8;0.0166259;6.81859;6.72848;2045;34
30602.1;8;0.0166178;6.81911;6.72901;2046;34
30602.6;9;0.0166097;6.82334;6.73324;2047;34
30616.3;8;0.0166016;6.83306;6.74301;2048;34
30710.6;6;0.0165935;6.81271;6.72293;2049;34
30723.6;7;0.0165854;6.81339;6.72365;2050;34
30745.3;4;0.0165773;6.81533;6.72565;2051;34
30789.1;5;0.0165692;6.8057;6.71615;2052;34
30838.5;3;0.0165611;6.80095;6.71155;2053;34
30848.6;4;0.0165531;6.79974;6.71036;2054;34
30892.3;4;0.016545;6.7916;6.70235;2055;34
30900.3;5;0.016537;6.79322;6.70399;2056;34
30918.3;6;0.0165289;6.79434;6.70516;2057;34
30949.8;6;0.0165209;6.78772;6.69864;2058;34
30951.1;7;0.0165129;6.78887;6.69978;2059;34
30980.4;6;0.0165049;6.78835;6.69935;2060;34
30990.3;7;0.0164968;6.78721;6.69824;2061;34
30994.1;8;0.0164888;6.78689;6.69793;2062;34
30998.8;8;0.0164809;6.78641;6.69746;2063;34
31006.3;8;0.0164729;6.7926;6.70368;2064;34
31015.7;7;0.0164649;6.79147;6.70258;2065;34
31023.2;6;0.0164569;6.79135;6.70247;2066;34
31059.3;5;0.016449;6.78503;6.69626;2067;34
31075.1;4;0.016441;6.78447;6.69574;2068;34
31079.8;5;0.0164331;6.78409;6.69538;2069;34
31087.1;6;0.0164251;6.79339;6.7047;2070;34
31092.2;7;0.0164172;6.79416;6.70548;2071;34
31137.8;6;0.0164093;6.7864;6.69785;2072;34
31148.9;7;0.0164014;6.78471;6.6962;2073;34
31189.4;4;0.0163934;6.78831;6.69991;2074;34
31189.8;5;0.0163855;6.7899;6.7015;2075;34
31196.8;6;0.0163776;6.7974;6.70902;2076;34
31200.6;7;0.0163698;6.80031;6.71194;2077;34
31255.4;5;0.0163619;6.78992;6.7017;2078;34
31263;6;0.016354;6.78913;6.70094;2079;34
31277.9;7;0.0163462;6.78664;6.69849;2080;34
31278.4;8;0.0163383;6.78719;6.69904;2081;34
31278.6;9;0.0163305;6.78903;6.70088;2082;34
31290.2;10;0.0163226;6.78852;6.70041;2083;34
31321.7;6;0.0163148;6.78195;6.69392;2084;34
31329.4;7;0.016307;6.78445;6.69644;2085;34
31336.6;7;0.0162991;6.78539;6.6974;2086;34
31347;7;0.0162913;6.78352;6.69557;2087;34
31355;7;0.0162835;6.78763;6.6997;2088;34
31366.6;7;0.0162757;6.7874;6.6995;2089;34
31371;8;0.0162679;6.78743;6.69954;2090;34
31374.8;9;0.0162602;6.78703;6.69915;2091;34
31377.6;10;0.0162524;6.7894;6.70153;2092;34
31384.5;11;0.0162446;6.79761;6.70976;2093;34
31404.9;10;0.0162369;6.80649;6.7187;2094;34
31411.5;11;0.0162291;6.80526;6.71748;2095;34
31414.6;12;0.0162214;6.80474;6.71697;2096;34
31418.8;10;0.0162136;6.80428;6.71652;2097;34
31435.6;9;0.0162059;6.80485;6.71714;2098;34
31477;7;0.0161982;6.79694;6.70935;2099;34
31503.7;7;0.0161905;6.79298;6.70546;2100;34
31518.1;7;0.0161828;6.79275;6.70527;2101;34
31524.6;8;0.0161751;6.79354;6.70608;2102;34
31589.4;5;0.0161674;6.78111;6.69383;2103;34
31589.9;6;0.0161597;6.7816;6.69432;2104;34
31600.3;6;0.016152;6.78178;6.69453;2105;34
31602.6;7;0.0161443;6.78732;6.70007;2106;34
31650.4;5;0.0161367;6.77738;6.69027;2107;34
31656.2;6;0.016129;6.77902;6.69192;2108;34
31691.4;4;0.0161214;6.77284;6.68584;2109;34
31775.2;3;0.0161137;6.75501;6.66824;2110;34
31775.8;3;0.0161061;6.75733;6.67056;2111;34
31793;4;0.0160985;6.75436;6.66764;2112;34
31794.2;4;0.0160909;6.75689;6.67017;2113;34
31815.4;4;0.0160833;6.75301;6.66635;2114;34
31822.8;4;0.0160757;6.75707;6.67043;2115;34
31831;5;0.0160681;6.75604;6.66942;2116;34
31847.1;5;0.0160605;6.7535;6.66692;2117;34
31854.6;4;0.0160529;6.75365;6.6671;2118;34
31857;5;0.0160453;6.75338;6.66683;2119;34
31881.3;4;0.0160377;6.75081;6.66433;2120;34
31896.5;4;0.0160302;6.74943;6.66299;2121;34
31898.7;5;0.0160226;6.75305;6.66662;2122;34
31908.9;6;0.0160151;6.75524;6.66883;2123;34
31922;6;0.0160075;6.75339;6.66702;2124;34
31927.6;7;0.016;6.75444;6.66809;2125;34
31937;8;0.0159925;6.75511;6.66877;2126;34
31943.2;9;0.015985;6.75564;6.66932;2127;34
31951.9;9;0.0159774;6.75392;6.66763;2128;34
32055.5;1;0.0159699;6.73364;6.64763;2129;34
32091.3;2;0.0159624;6.73155;6.64563;2130;34
32093.1;3;0.015955;6.74231;6.6564;2131;34
32098.1;4;0.0159475;6.74369;6.65779;2132;34
32117.3;4;0.01594;6.74162;6.65577;2133;34
32143.4;5;0.0159325;6.73619;6.65041;2134;34
32149.7;5;0.0159251;6.74184;6.65608;2135;34
32157;6;0.0159176;6.74377;6.65803;2136;34
32172.4;7;0.0159102;6.74479;6.65909;2137;34
32229.8;6;0.0159027;6.74562;6.66007;2138;34
32230.2;7;0.0158953;6.74691;6.66136;2139;34
32239.1;8;0.0158879;6.74732;6.66179;2140;34
32250.1;9;0.0158804;6.7466;6.66111;2141;34
32251;10;0.015873;6.75481;6.66932;2142;34
32251.9;11;0.0158656;6.75605;6.67056;2143;34
32262.8;12;0.0158582;6.75623;6.67077;2144;34
32305.2;8;0.0158508;6.75128;6.66593;2145;34
32368.9;6;0.0158434;6.74293;6.65775;2146;34
32375.1;6;0.0158361;6.74318;6.65802;2147;34
32397.4;7;0.0158287;6.73916;6.65406;2148;34
32407.3;8;0.0158213;6.73875;6.65367;2149;34
32410.2;9;0.015814;6.73826;6.65318;2150;34
32441.8;6;0.0158066;6.73306;6.64807;2151;34
32445.1;7;0.0157993;6.73689;6.65191;2152;34
32462;6;0.0157919;6.73446;6.64953;2153;34
32477.3;7;0.0157846;6.73618;6.65128;2154;34
32500.5;6;0.0157773;6.73148;6.64665;2155;34
32502.6;7;0.0157699;6.73928;6.65445;2156;34
32541.7;5;0.0157626;6.73241;6.64768;2157;34
32582.1;5;0.0157553;6.72567;6.64105;2158;34
32582.7;6;0.015748;6.73017;6.64555;2159;34
32599.4;6;0.0157407;6.72769;6.64311;2160;34
32604.5;7;0.0157335;6.72693;6.64237;2161;34
32605.6;8;0.0157262;6.72792;6.64336;2162;34
32609.3;9;0.0157189;6.73022;6.64566;2163;34
32655;4;0.0157116;6.72266;6.63823;2164;34
32656.1;5;0.0157044;6.72496;6.64053;2165;34
32659.8;6;0.0156971;6.72567;6.64125;2166;34
32660.5;7;0.0156899;6.73122;6.6468;2167;34
32667.6;8;0.0156827;6.73355;6.64915;2168;34
32674.5;9;0.0156754;6.73315;6.64877;2169;34
32679.6;10;0.0156682;6.73386;6.64949;2170;34
32713.7;8;0.015661;6.73099;6.6467;2171;34
32726.6;8;0.0156538;6.73125;6.647;2172;34
32734.8;8;0.0156466;6.73997;6.65574;2173;34
32743.7;7;0.0156394;6.73982;6.65561;2174;34
32744.2;8;0.0156322;6.74943;6.66522;2175;34
32751.6;9;0.015625;6.74925;6.66507;2176;34
32789.3;9;0.0156178;6.74302;6.65893;2177;34
32798.5;8;0.0156107;6.74517;6.6611;2178;34
32833.7;7;0.0156035;6.73815;6.65418;2179;34
32848.5;5;0.0155963;6.73617;6.65224;2180;34
32850.2;5;0.0155892;6.73999;6.65606;2181;34
32886.6;5;0.015582;6.73256;6.64872;2182;34
32888.6;5;0.0155749;6.73471;6.65088;2183;34
32909.5;6;0.0155678;6.73898;6.6552;2184;34
32935.6;6;0.0155606;6.73453;6.65082;2185;34
32941.8;7;0.0155535;6.73423;6.65054;2186;34
32952.3;8;0.0155464;6.73307;6.6494;2187;34
32960.3;9;0.0155393;6.73249;6.64884;2188;34
32966.5;9;0.0155322;6.73235;6.64871;2189;34
32969.4;10;0.0155251;6.73379;6.65016;2190;34
32994.3;7;0.015518;6.72888;6.64531;2191;34
33025.1;5;0.0155109;6.72504;6.64155;2192;34
33027.7;6;0.0155039;6.72989;6.64641;2193;34
33043.4;6;0.0154968;6.72839;6.64495;2194;34
33054.2;7;0.0154897;6.73397;6.65055;2195;34
33059.3;8;0.0154827;6.73363;6.65023;2196;34
33076.1;7;0.0154756;6.73066;6.6473;2197;34
33085.2;7;0.0154686;6.74064;6.65731;2198;34
33091.2;8;0.0154616;6.74212;6.65879;2199;34
33124.1;6;0.0154545;6.73752;6.65428;2200;34
33138.4;7;0.0154475;6.73494;6.65174;2201;34
33146.5;8;0.0154405;6.73774;6.65456;2202;34
33164.3;8;0.0154335;6.73515;6.65202;2203;34
33164.5;9;0.0154265;6.73612;6.65299;2204;34
33174.5;10;0.0154195;6.73768;6.65457;2205;34
33216.2;5;0.0154125;6.72996;6.64695;2206;34
33217;6;0.0154055;6.72992;6.64691;2207;34
33217.7;7;0.0153986;6.73047;6.64747;2208;34
33243.4;5;0.0153916;6.73455;6.65161;2209;34
33250.6;6;0.0153846;6.74095;6.65803;2210;34
33252.3;7;0.0153777;6.74155;6.65863;2211;34
33255.1;8;0.0153707;6.74212;6.65921;2212;34
33260.3;9;0.0153638;6.74197;6.65907;2213;34
33264.6;10;0.0153568;6.74292;6.66004;2214;34
33294;6;0.0153499;6.74201;6.6592;2215;34
33295.1;7;0.015343;6.7419;6.65909;2216;34
33317.2;6;0.015336;6.73756;6.6548;2217;34
33323.7;6;0.0153291;6.73819;6.65545;2218;34
33335.3;6;0.0153222;6.73678;6.65406;2219;34
33345.1;7;0.0153153;6.73684;6.65415;2220;34
33347.5;8;0.0153084;6.7416;6.65892;2221;34
33368.1;8;0.0153015;6.73857;6.65594;2222;34
33377.7;9;0.0152946;6.74076;6.65815;2223;34
33389.9;9;0.0152878;6.73909;6.65652;2224;34
33392.6;10;0.0152809;6.74186;6.65929;2225;34
33406.4;10;0.015274;6.74422;6.66169;2226;34
33428.5;9;0.0152672;6.73984;6.65736;2227;34
33432.2;9;0.0152603;6.74024;6.65776;2228;34
33506.7;6;0.0152535;6.73559;6.6533;2229;34
33546.7;4;0.0152466;6.73096;6.64877;2230;34
33578.6;3;0.0152398;6.73728;6.65517;2231;34
33584.2;4;0.015233;6.74053;6.65843;2232;34
33608.5;5;0.0152262;6.73879;6.65675;2233;34
33612;6;0.0152193;6.73822;6.65619;2234;34
33613;7;0.0152125;6.74036;6.65833;2235;34
33626.8;7;0.0152057;6.73927;6.65727;2236;34
33627.9;8;0.0151989;6.7429;6.66091;2237;34
33654.8;9;0.0151921;6.74003;6.6581;2238;34
33672.9;9;0.0151854;6.74195;6.66007;2239;34
33694.3;8;0.0151786;6.73829;6.65646;2240;34
33736;6;0.0151718;6.73068;6.64895;2241;34
33745.8;6;0.015165;6.73364;6.65194;2242;34
33755.9;7;0.0151583;6.73958;6.6579;2243;34
33757.5;7;0.0151515;6.74146;6.65978;2244;34
33762.1;7;0.0151448;6.74241;6.66075;2245;34
33768.6;8;0.015138;6.74112;6.65947;2246;34
33780.1;8;0.0151313;6.74239;6.66077;2247;34
33785.7;9;0.0151246;6.74349;6.66188;2248;34
33803.1;10;0.0151178;6.74556;6.664;2249;34
33807.8;11;0.0151111;6.74534;6.66378;2250;34
33812.8;12;0.0151044;6.74537;6.66383;2251;34
33848;9;0.0150977;6.739;6.65754;2252;34
33857.9;9;0.015091;6.74143;6.66;2253;34
33874.3;7;0.0150843;6.74439;6.663;2254;34
33881.1;8;0.0150776;6.7486;6.66722;2255;34
33900.8;8;0.0150709;6.74522;6.66389;2256;34
33907.4;9;0.0150642;6.74451;6.66319;2257;34
33915.2;9;0.0150576;6.74633;6.66503;2258;34
33919.7;9;0.0150509;6.74812;6.66683;2259;34
33923.1;10;0.0150442;6.75255;6.67127;2260;34
33923.8;11;0.0150376;6.75351;6.67224;2261;34
33936.6;11;0.0150309;6.75667;6.67543;2262;34
33974;11;0.0150243;6.75069;6.66954;2263;34
33984.9;12;0.0150177;6.7523;6.67117;2264;34
34014.7;9;0.015011;6.75275;6.67169;2265;34
34015;10;0.0150044;6.75777;6.67671;2266;34
34017.7;11;0.0149978;6.75957;6.67852;2267;34
34033;9;0.0149912;6.75838;6.67736;2268;34
34033.7;10;0.0149846;6.7617;6.68069;2269;34
34069.4;10;0.014978;6.75536;6.67443;2270;34
34070.1;11;0.0149714;6.75556;6.67463;2271;34
34074.8;12;0.0149648;6.76131;6.6804;2272;34
34076.1;13;0.0149582;6.76312;6.68221;2273;34
34134.2;6;0.0149516;6.75274;6.67197;2274;34
34134.8;7;0.0149451;6.75445;6.67368;2275;34
34149.5;7;0.0149385;6.75511;6.67437;2276;34
34171.3;7;0.0149319;6.75223;6.67154;2277;34
34203.3;5;0.0149254;6.75025;6.66964;2278;34
34205;6;0.0149188;6.75112;6.67052;2279;34
34206.2;7;0.0149123;6.75225;6.67165;2280;34
34210.4;8;0.0149057;6.75277;6.67218;2281;34
34213.7;9;0.0148992;6.7568;6.67621;2282;34
34229.4;9;0.0148927;6.75422;6.67367;2283;34
34250.7;7;0.0148862;6.75226;6.67176;2284;34
34295.1;5;0.0148796;6.74582;6.66542;2285;34
34304.7;5;0.0148731;6.74728;6.66691;2286;34
34310.4;6;0.0148666;6.75138;6.67102;2287;34
34344.2;6;0.0148601;6.74809;6.66781;2288;34
34349.2;7;0.0148536;6.74887;6.6686;2289;34
34349.7;8;0.0148472;6.75227;6.672;2290;34
34371.5;8;0.0148407;6.75297;6.67275;2291;34
34374.4;7;0.0148342;6.75323;6.67302;2292;34
34379.9;8;0.0148277;6.75979;6.67959;2293;34
34403;9;0.0148213;6.75663;6.67649;2294;34
34405.4;9;0.0148148;6.75932;6.67918;2295;34
34438.1;8;0.0148084;6.75316;6.67309;2296;34
34441.8;9;0.0148019;6.75326;6.67321;2297;34
34460.7;7;0.0147955;6.75008;6.67007;2298;34
34476;6;0.014789;6.75261;6.67264;2299;34
34519.1;4;0.0147826;6.74515;6.66527;2300;34
34542.8;4;0.0147762;6.74441;6.66459;2301;34
34552;5;0.0147698;6.74423;6.66443;2302;34
34569.9;5;0.0147634;6.74092;6.66116;2303;34
34597.6;5;0.0147569;6.73713;6.65744;2304;34
34610.1;5;0.0147505;6.73775;6.65809;2305;34
34624.6;6;0.0147441;6.74134;6.66171;2306;34
34630.2;7;0.0147378;6.74479;6.66517;2307;34
34638.2;8;0.0147314;6.74364;6.66404;2308;34
34638.6;9;0.014725;6.74568;6.66609;2309;34
34724.7;3;0.0147186;6.73038;6.65098;2310;34
34725.4;4;0.0147122;6.73142;6.65202;2311;34
34736.6;5;0.0147059;6.72938;6.65001;2312;34
34752;5;0.0146995;6.7313;6.65196;2313;34
34771.7;5;0.0146932;6.72758;6.64828;2314;34
34771.9;6;0.0146868;6.72807;6.64877;2315;34
34785.8;5;0.0146805;6.72595;6.64669;2316;34
34802.6;4;0.0146741;6.72278;6.64356;2317;34
34806;4;0.0146678;6.72582;6.6466;2318;34
34822.9;4;0.0146615;6.72591;6.64673;2319;34
34823.7;5;0.0146552;6.72856;6.64939;2320;34
34951.7;1;0.0146489;6.7041;6.62521;2321;34
35006.6;1;0.0146425;6.69376;6.61499;2322;34
35018.5;1;0.0146362;6.69274;6.61401;2323;34
35031.8;2;0.0146299;6.693;6.6143;2324;34
35053.7;3;0.0146237;6.68908;6.61042;2325;34
35063.6;2;0.0146174;6.68999;6.61135;2326;34
35086.7;3;0.0146111;6.68607;6.60749;2327;34
35092.2;4;0.0146048;6.68521;6.60664;2328;34
35117.4;3;0.0145985;6.68387;6.60536;2329;34
35131.9;3;0.0145923;6.6839;6.60542;2330;34
35146.8;4;0.014586;6.68302;6.60457;2331;34
35175.1;4;0.0145798;6.67867;6.60028;2332;34
35177.4;5;0.0145735;6.68018;6.6018;2333;34
35182;6;0.0145673;6.68685;6.60848;2334;34
35201;7;0.014561;6.68489;6.60656;2335;34
35204.9;8;0.0145548;6.68546;6.60714;2336;34
35207.6;9;0.0145486;6.69603;6.61772;2337;34
35221.6;8;0.0145423;6.69512;6.61684;2338;34
35227;9;0.0145361;6.69525;6.61698;2339;34
35243.8;8;0.0145299;6.69457;6.61634;2340;34
35268.5;5;0.0145237;6.69615;6.61797;2341;34
35275.6;6;0.0145175;6.70601;6.62785;2342;34
35281.1;7;0.0145113;6.70942;6.63127;2343;34
35285.7;7;0.0145051;6.7106;6.63246;2344;34
35297.2;8;0.0144989;6.71458;6.63647;2345;34
35347.7;8;0.0144928;6.70575;6.62775;2346;34
35352.8;9;0.0144866;6.70506;6.62707;2347;34
35363.7;8;0.0144804;6.70396;6.626;2348;34
35368.1;9;0.0144742;6.70572;6.62776;2349;34
35375.9;9;0.0144681;6.70619;6.62825;2350;34
35380.4;10;0.0144619;6.71172;6.63379;2351;34
35400.3;10;0.0144558;6.70911;6.63122;2352;34
35401.3;11;0.0144496;6.7091;6.63122;2353;34
35404.6;12;0.0144435;6.71017;6.63229;2354;34
35411.7;12;0.0144374;6.71017;6.63231;2355;34
35418.6;13;0.0144312;6.71071;6.63286;2356;34
35455.7;10;0.0144251;6.70592;6.62816;2357;34
35456.7;11;0.014419;6.70748;6.62971;2358;34
35468.1;9;0.0144129;6.70905;6.63132;2359;34
35470.6;10;0.0144068;6.70995;6.63222;2360;34
35471.4;11;0.0144007;6.71311;6.63538;2361;34
35484.9;11;0.0143946;6.71144;6.63374;2362;34
35508;11;0.0143885;6.70718;6.62953;2363;34
35510.5;12;0.0143824;6.70818;6.63053;2364;34
35520.7;8;0.0143763;6.70659;6.62897;2365;34
35535.2;7;0.0143702;6.71471;6.63712;2366;34
35553.3;8;0.0143642;6.71308;6.63553;2367;34
35570.8;8;0.0143581;6.71448;6.63697;2368;34
35574.3;9;0.014352;6.71489;6.63739;2369;34
35591;9;0.014346;6.71349;6.63602;2370;34
35602.7;8;0.0143399;6.71129;6.63385;2371;34
35604.1;8;0.0143339;6.71225;6.63481;2372;34
35610.1;8;0.0143279;6.71114;6.63371;2373;34
35612.8;7;0.0143218;6.71113;6.63371;2374;34
35619.1;7;0.0143158;6.71105;6.63364;2375;34
35627.9;8;0.0143098;6.71018;6.63279;2376;34
35629.5;9;0.0143037;6.71411;6.63673;2377;34
35640.4;9;0.0142977;6.71275;6.63539;2378;34
35670.3;5;0.0142917;6.70791;6.63061;2379;34
35671.1;5;0.0142857;6.70973;6.63244;2380;34
35697;6;0.0142797;6.70535;6.62811;2381;34
35698.7;6;0.0142737;6.70507;6.62783;2382;34
35706.6;6;0.0142677;6.70518;6.62796;2383;34
35743.3;4;0.0142617;6.70131;6.62417;2384;34
35755;5;0.0142558;6.6993;6.62218;2385;34
35757.7;6;0.0142498;6.69894;6.62183;2386;34
35769.1;4;0.0142438;6.69909;6.622;2387;34
35821.8;4;0.0142379;6.69446;6.61749;2388;34
35842.7;5;0.0142319;6.69294;6.61601;2389;34
35852.4;4;0.0142259;6.69201;6.6151;2390;34
35866.1;5;0.01422;6.6933;6.61642;2391;34
35871.8;6;0.014214;6.69308;6.61622;2392;34
35903.9;5;0.0142081;6.6876;6.6108;2393;34
35962.1;3;0.0142022;6.67979;6.60312;2394;34
35966.4;4;0.0141962;6.6809;6.60424;2395;34
35969.7;5;0.0141903;6.68035;6.6037;2396;34
35987.1;5;0.0141844;6.6778;6.60119;2397;34
35992.5;6;0.0141785;6.67788;6.60128;2398;34
36012.1;4;0.0141726;6.68039;6.60382;2399;34
36062.6;3;0.0141667;6.67222;6.59576;2400;34
36072.7;3;0.0141608;6.68241;6.60598;2401;34
36073.2;4;0.0141549;6.68732;6.61089;2402;34
36073.9;5;0.014149;6.68792;6.61149;2403;34
36104.2;5;0.0141431;6.68293;6.60656;2404;34
36110.6;5;0.0141372;6.68785;6.6115;2405;34
36110.9;6;0.0141313;6.68796;6.61161;2406;34
36112.7;7;0.0141255;6.68773;6.61138;2407;34
36130;5;0.0141196;6.68515;6.60884;2408;34
36130.5;6;0.0141137;6.68566;6.60934;2409;34
36140;7;0.0141079;6.68484;6.60854;2410;34
36155.2;6;0.014102;6.68348;6.60722;2411;34
36160.5;7;0.0140962;6.69435;6.6181;2412;34
36219;6;0.0140903;6.68383;6.60771;2413;34
36247.4;5;0.0140845;6.68241;6.60635;2414;34
36294.1;5;0.0140787;6.6781;6.60213;2415;34
36295.9;6;0.0140728;6.6854;6.60943;2416;34
36341.3;6;0.014067;6.67738;6.60151;2417;34
36371;6;0.0140612;6.67412;6.59831;2418;34
36393.6;6;0.0140554;6.67015;6.59439;2419;34
36399.9;6;0.0140496;6.66978;6.59404;2420;34
36421.2;7;0.0140438;6.67344;6.59774;2421;34
36422.6;8;0.014038;6.67993;6.60423;2422;34
36440.4;8;0.0140322;6.67683;6.60116;2423;34
36443.1;9;0.0140264;6.6778;6.60214;2424;34
36462.3;7;0.0140206;6.67664;6.60102;2425;34
36477.9;8;0.0140148;6.67914;6.60356;2426;34
36495;9;0.0140091;6.67761;6.60206;2427;34
36518;8;0.0140033;6.67349;6.59799;2428;34
36519.4;9;0.0139975;6.68185;6.60635;2429;34
36533.6;9;0.0139918;6.6799;6.60443;2430;34
36540.9;10;0.013986;6.68577;6.61032;2431;34
36547;11;0.0139803;6.68486;6.60942;2432;34
36552.5;11;0.0139745;6.68853;6.6131;2433;34
36561;9;0.0139688;6.687;6.61159;2434;34
36567.5;9;0.013963;6.69304;6.61764;2435;34
36585.2;9;0.0139573;6.69127;6.61591;2436;34
36586.5;10;0.0139516;6.69116;6.6158;2437;34
36588.6;11;0.0139459;6.69174;6.61638;2438;34
36589.9;11;0.0139401;6.69359;6.61824;2439;34
36591.6;11;0.0139344;6.69843;6.62308;2440;34
36602.6;12;0.0139287;6.69758;6.62225;2441;34
36610.8;13;0.013923;6.69686;6.62154;2442;34
36693.4;7;0.0139173;6.68782;6.61268;2443;34
36718.1;7;0.0139116;6.68465;6.60956;2444;34
36747.5;7;0.0139059;6.68027;6.60524;2445;34
36764.1;8;0.0139002;6.68071;6.60571;2446;34
36768.2;8;0.0138946;6.68777;6.61278;2447;34
36774.4;9;0.0138889;6.68667;6.6117;2448;34
36781.4;8;0.0138832;6.68986;6.6149;2449;34
36803;8;0.0138776;6.68633;6.61141;2450;34
36810.4;8;0.0138719;6.68721;6.61231;2451;34
36847.8;6;0.0138662;6.6839;6.60907;2452;34
36886.1;7;0.0138606;6.68298;6.60823;2453;34
36914.2;6;0.0138549;6.68191;6.60722;2454;34
36914.6;7;0.0138493;6.68191;6.60722;2455;34
36927.9;6;0.0138436;6.67965;6.60498;2456;34
36938.2;6;0.013838;6.68353;6.60888;2457;34
36976.1;5;0.0138324;6.67815;6.60358;2458;34
36979.5;6;0.0138268;6.68394;6.60938;2459;34
36983.5;7;0.0138211;6.68854;6.61399;2460;34
36996.9;8;0.0138155;6.69521;6.62069;2461;34
37002.7;9;0.0138099;6.69548;6.62097;2462;34
37023.7;10;0.0138043;6.69271;6.61824;2463;34
37035.5;10;0.0137987;6.69291;6.61846;2464;34
37044.9;11;0.0137931;6.69161;6.61718;2465;34
37046;12;0.0137875;6.69845;6.62403;2466;34
37055.5;12;0.0137819;6.69872;6.62431;2467;34
37076.7;9;0.0137763;6.69894;6.62458;2468;34
37082.2;10;0.0137708;6.69978;6.62543;2469;34
37084.3;11;0.0137652;6.71498;6.64063;2470;34
37087.9;12;0.0137596;6.72142;6.64708;2471;34
37094.8;13;0.013754;6.72063;6.64631;2472;34
37098.1;13;0.0141529;6.72672;6.64571;2473;35
37108.1;13;0.0145513;6.7264;6.64393;2474;36
37137.5;10;0.0145455;6.72282;6.64042;2475;36
37153.5;9;0.0145396;6.72527;6.64291;2476;36
37154.3;10;0.0145337;6.72556;6.64319;2477;36
37155.8;11;0.0145278;6.72674;6.64438;2478;36
37157.2;12;0.014522;6.72777;6.64541;2479;36
37158.5;13;0.0145161;6.72818;6.64582;2480;36
37164.9;13;0.0149133;6.72765;6.64467;2481;37
37192.2;11;0.0149073;6.72453;6.64162;2482;37
37194.3;12;0.0149013;6.72482;6.64191;2483;37
37210;10;0.0148953;6.7262;6.64333;2484;37
37230.5;8;0.0148893;6.7231;6.64027;2485;37
37232.8;9;0.0148833;6.7261;6.64327;2486;37
37238.4;10;0.0148774;6.72693;6.64412;2487;37
37285;9;0.0148714;6.72461;6.6419;2488;37
37300.3;10;0.0148654;6.72383;6.64116;2489;37
37316.9;9;0.0148594;6.72224;6.6396;2490;37
37327;10;0.0148535;6.72196;6.63935;2491;37
37333.9;10;0.0148475;6.72208;6.63949;2492;37
37345.2;11;0.0148416;6.72135;6.63878;2493;37
37365;9;0.0148356;6.71807;6.63554;2494;37
37373.2;8;0.0148297;6.71754;6.63502;2495;37
37400.7;4;0.0148237;6.72053;6.63808;2496;37
37405.4;5;0.0148178;6.72359;6.64115;2497;37
37423.7;5;0.0148118;6.72035;6.63795;2498;37
37460.7;5;0.0148059;6.72061;6.63829;2499;37
37481.9;6;0.0148;6.71901;6.63674;2500;37
37485.8;7;0.0147941;6.72191;6.63965;2501;37
37489.2;8;0.0147882;6.72535;6.6431;2502;37
37535.1;8;0.0147823;6.72174;6.63958;2503;37
37548.2;9;0.0147764;6.7218;6.63967;2504;37
37553.1;9;0.0147705;6.72125;6.63914;2505;37
37557.3;10;0.0147646;6.72302;6.64091;2506;37
37571.3;9;0.0147587;6.7222;6.64012;2507;37
37579.1;10;0.0147528;6.72099;6.63893;2508;37
37597.4;10;0.0147469;6.71979;6.63777;2509;37
37600.3;11;0.014741;6.72413;6.64212;2510;37
37628.4;11;0.0147352;6.71933;6.63737;2511;37
37635.5;11;0.0147293;6.71942;6.63749;2512;37
37675.5;6;0.0147234;6.71839;6.63654;2513;37
37688;6;0.0147176;6.72043;6.63861;2514;37
37693.2;7;0.0147117;6.72291;6.6411;2515;37
37742.3;5;0.0147059;6.71593;6.63423;2516;37
37745.7;6;0.0147;6.71572;6.63403;2517;37
37779.8;6;0.0146942;6.71001;6.62839;2518;37
37800.9;5;0.0146884;6.71113;6.62955;2519;37
37803.5;6;0.0146825;6.71114;6.62957;2520;37
37804.6;7;0.0146767;6.71257;6.631;2521;37
37808.4;8;0.0146709;6.71315;6.63159;2522;37
37825.1;6;0.0146651;6.71042;6.62889;2523;37
37835.7;6;0.0146593;6.70869;6.62719;2524;37
37858.4;4;0.0146535;6.70965;6.6282;2525;37
37873;4;0.0146477;6.70735;6.62593;2526;37
